code,group,name,kana,lat,lon,edited20231104
11001,北海道 宗谷地方,宗谷岬,ソウヤミサキ,45.52,141.935,
11016,北海道 宗谷地方,稚内,ワッカナイ,45.415,141.6783333,
11046,北海道 宗谷地方,礼文,レブン,45.305,141.045,
11061,北海道 宗谷地方,声問,コエトイ,45.40333333,141.8016667,
11076,北海道 宗谷地方,浜鬼志別,ハマオニシベツ,45.335,142.17,
11091,北海道 宗谷地方,本泊,モトドマリ,45.24166667,141.1866667,
11121,北海道 宗谷地方,沼川,ヌマカワ,45.24833333,141.8516667,
11151,北海道 宗谷地方,沓形,クツガタ,45.17833333,141.1383333,
11176,北海道 宗谷地方,豊富,トヨトミ,45.10166667,141.78,
11206,北海道 宗谷地方,浜頓別,ハマトンベツ,45.125,142.35,
11276,北海道 宗谷地方,中頓別,ナカトンベツ,44.965,142.28,
11291,北海道 宗谷地方,北見枝幸,キタミエサシ,44.94,142.585,
11316,北海道 宗谷地方,歌登,ウタノボリ,44.84166667,142.48,
13011,北海道 宗谷地方,幌延,ホロノベ,45.00666667,141.8516667,
12011,北海道 上川地方,中川,ナカガワ,44.82833333,142.0766667,
12041,北海道 上川地方,音威子府,オトイネップ,44.72666667,142.265,
12066,北海道 上川地方,小車,オグルマ,44.60833333,142.295,
12141,北海道 上川地方,美深,ビフカ,44.48,142.3416667,
12181,北海道 上川地方,名寄,ナヨロ,44.37,142.4566667,
12217,北海道 上川地方,西風連,ニシフウレン,44.295,142.3583333,
12231,北海道 上川地方,下川,シモカワ,44.295,142.6366667,
12256,北海道 上川地方,剣淵,ケンブチ,44.10666667,142.3533333,
12261,北海道 上川地方,士別,シベツ,44.18666667,142.4166667,
12266,北海道 上川地方,朝日,アサヒ,44.11833333,142.595,
12301,北海道 上川地方,和寒,ワッサム,44.02833333,142.41,
12386,北海道 上川地方,江丹別,エタンベツ,43.87,142.26,
12396,北海道 上川地方,比布,ピップ,43.87,142.47,
12411,北海道 上川地方,上川,カミカワ,43.84666667,142.7533333,
12442,北海道 上川地方,旭川,アサヒカワ,43.75666667,142.3716667,
12451,北海道 上川地方,東川,ヒガシカワ,43.70166667,142.5083333,
12457,北海道 上川地方,瑞穂,ミズホ,43.73666667,142.6383333,
12471,北海道 上川地方,層雲峡,ソウウンキョウ,43.75333333,142.93,
12501,北海道 上川地方,東神楽,ヒガシカグラ,43.67,142.4466667,
12512,北海道 上川地方,志比内,シビナイ,43.64333333,142.5816667,
12551,北海道 上川地方,美瑛,ビエイ,43.58833333,142.4933333,
12596,北海道 上川地方,上富良野,カミフラノ,43.455,142.465,
12607,北海道 上川地方,白金,シロガネ,43.475,142.65,
12626,北海道 上川地方,富良野,フラノ,43.33333333,142.4,
12632,北海道 上川地方,麓郷,ロクゴウ,43.30166667,142.5216667,
12686,北海道 上川地方,金山,カナヤマ,43.13833333,142.4166667,
12691,北海道 上川地方,幾寅,イクトラ,43.16833333,142.5683333,
12746,北海道 上川地方,占冠,シムカップ,42.97833333,142.395,
15041,北海道 上川地方,朱鞠内,シュマリナイ,44.28166667,142.1616667,
15076,北海道 上川地方,幌加内,ホロカナイ,44.01,142.16,
13061,北海道 留萌地方,天塩,テシオ,44.89333333,141.7616667,
13086,北海道 留萌地方,遠別,エンベツ,44.71833333,141.8066667,
13121,北海道 留萌地方,初山別,ショサンベツ,44.52333333,141.77,
13146,北海道 留萌地方,焼尻,ヤギシリ,44.42833333,141.4216667,
13181,北海道 留萌地方,羽幌,ハボロ,44.36333333,141.7,
13206,北海道 留萌地方,古丹別,コタンベツ,44.265,141.7216667,
13261,北海道 留萌地方,達布,タップ,44.04833333,141.8566667,
13277,北海道 留萌地方,留萌,ルモイ,43.945,141.6316667,
13311,北海道 留萌地方,増毛,マシケ,43.84833333,141.51,
13321,北海道 留萌地方,幌糠,ホロヌカ,43.85333333,141.76,
14026,北海道 石狩地方,浜益,ハママス,43.58166667,141.3866667,
14071,北海道 石狩地方,厚田,アツタ,43.39666667,141.4366667,
14101,北海道 石狩地方,新篠津,シンシノツ,43.22,141.645,
14116,北海道 石狩地方,山口,ヤマグチ,43.14833333,141.2216667,
14121,北海道 石狩地方,石狩,イシカリ,43.19333333,141.37,
14136,北海道 石狩地方,江別,エベツ,43.11,141.6016667,
14157,北海道 石狩地方,手稲山,テイネヤマ,43.08333333,141.2016667,
14163,北海道 石狩地方,札幌,サッポロ,43.06,141.3283333,
14163,北海道 石狩地方,札幌,サッポロ,43.06,141.3266667,
14191,北海道 石狩地方,小金湯,コガネユ,42.96333333,141.2166667,
14206,北海道 石狩地方,恵庭島松,エニワシママツ,42.92666667,141.565,
14286,北海道 石狩地方,支笏湖畔,シコツコハン,42.77166667,141.4066667,
14296,北海道 石狩地方,千歳,チトセ,42.775,141.6916667,
15116,北海道 空知地方,石狩沼田,イシカリヌマタ,43.815,141.9266667,
15156,北海道 空知地方,秩父別,チップベツ,43.78,141.9616667,
15161,北海道 空知地方,深川,フカガワ,43.71833333,142.0733333,
15197,北海道 空知地方,雨竜,ウリュウ,43.66,141.8916667,
15216,北海道 空知地方,新城,シンジョウ,43.61166667,142.2033333,
15231,北海道 空知地方,空知吉野,ソラチヨシノ,43.595,141.7316667,
15241,北海道 空知地方,滝川,タキカワ,43.57,141.9383333,
15247,北海道 空知地方,赤平,アカビラ,43.55333333,142.0666667,
15251,北海道 空知地方,芦別,アシベツ,43.52,142.19,
15276,北海道 空知地方,浦臼,ウラウス,43.42833333,141.8083333,
15311,北海道 空知地方,月形,ツキガタ,43.33,141.6166667,
15321,北海道 空知地方,美唄,ビバイ,43.36333333,141.8266667,
15356,北海道 空知地方,岩見沢,イワミザワ,43.21166667,141.785,
15391,北海道 空知地方,栗沢,クリサワ,43.12166667,141.745,
15431,北海道 空知地方,長沼,ナガヌマ,43.01166667,141.6933333,
15442,北海道 空知地方,夕張,ユウバリ,43.03833333,141.9566667,
15451,北海道 空知地方,鹿島,カシマ,43.08,142.1,
15491,北海道 空知地方,沼の沢,ヌマノサワ,42.96,142.02,
16026,北海道 後志地方,美国,ビクニ,43.27166667,140.5633333,
16061,北海道 後志地方,神恵内,カモエナイ,43.145,140.4233333,
16076,北海道 後志地方,余市,ヨイチ,43.18166667,140.7583333,
16091,北海道 後志地方,小樽,オタル,43.18166667,141.015,
16126,北海道 後志地方,赤井川,アカイガワ,43.08333333,140.82,
16156,北海道 後志地方,共和,キョウワ,42.98,140.6033333,
16206,北海道 後志地方,蘭越,ランコシ,42.81,140.5416667,
16217,北海道 後志地方,倶知安,クッチャン,42.9,140.7566667,
16252,北海道 後志地方,寿都,スッツ,42.795,140.2233333,
16272,北海道 後志地方,ニセコ,ニセコ,42.77833333,140.6666667,
16281,北海道 後志地方,真狩,マッカリ,42.775,140.88,
16286,北海道 後志地方,喜茂別,キモベツ,42.79333333,140.9483333,
16321,北海道 後志地方,黒松内,クロマツナイ,42.66333333,140.31,
17036,北海道 ｵﾎｰﾂｸ地方,雄武,オウム,44.58,142.9633333,
17076,北海道 ｵﾎｰﾂｸ地方,興部,オコッペ,44.47,143.1083333,
17091,北海道 ｵﾎｰﾂｸ地方,西興部,ニシオコッペ,44.33166667,142.935,
17112,北海道 ｵﾎｰﾂｸ地方,紋別,モンベツ,44.345,143.355,
17116,北海道 ｵﾎｰﾂｸ地方,紋別小向,モンベツコムカイ,44.30333333,143.4033333,
17166,北海道 ｵﾎｰﾂｸ地方,湧別,ユウベツ,44.21333333,143.6183333,
17196,北海道 ｵﾎｰﾂｸ地方,滝上,タキノウエ,44.17666667,143.0616667,
17211,北海道 ｵﾎｰﾂｸ地方,上藻別,カミモベツ,44.18666667,143.335,
17246,北海道 ｵﾎｰﾂｸ地方,常呂,トコロ,44.115,144.0366667,
17306,北海道 ｵﾎｰﾂｸ地方,遠軽,エンガル,44.05333333,143.54,
17316,北海道 ｵﾎｰﾂｸ地方,佐呂間,サロマ,44.01833333,143.76,
17341,北海道 ｵﾎｰﾂｸ地方,網走,アバシリ,44.01666667,144.2783333,
17351,北海道 ｵﾎｰﾂｸ地方,宇登呂,ウトロ,44.05166667,144.9816667,
17386,北海道 ｵﾎｰﾂｸ地方,丸瀬布,マルセップ,43.95166667,143.3283333,
17482,北海道 ｵﾎｰﾂｸ地方,白滝,シラタキ,43.865,143.1533333,
17501,北海道 ｵﾎｰﾂｸ地方,生田原,イクタハラ,43.91666667,143.5316667,
17512,北海道 ｵﾎｰﾂｸ地方,仁頃山,ニコロヤマ,43.86,143.7466667,
17521,北海道 ｵﾎｰﾂｸ地方,北見,キタミ,43.77666667,143.8416667,
17531,北海道 ｵﾎｰﾂｸ地方,女満別,メマンベツ,43.88,144.1633333,
17541,北海道 ｵﾎｰﾂｸ地方,東藻琴,ヒガシモコト,43.84,144.285,
17546,北海道 ｵﾎｰﾂｸ地方,小清水,コシミズ,43.84166667,144.485,
17561,北海道 ｵﾎｰﾂｸ地方,斜里,シャリ,43.885,144.7,
17596,北海道 ｵﾎｰﾂｸ地方,留辺蘂,ルベシベ,43.74166667,143.45,
17607,北海道 ｵﾎｰﾂｸ地方,境野,サカイノ,43.70666667,143.6433333,
17631,北海道 ｵﾎｰﾂｸ地方,美幌,ビホロ,43.77,144.1716667,
17642,北海道 ｵﾎｰﾂｸ地方,山園,ヤマゾノ,43.74333333,144.3366667,
17686,北海道 ｵﾎｰﾂｸ地方,置戸常元,オケトツネモト,43.62,143.44,
17717,北海道 ｵﾎｰﾂｸ地方,津別,ツベツ,43.70166667,144.0333333,
17776,北海道 ｵﾎｰﾂｸ地方,津別二又,ツベツフタマタ,43.58333333,143.865,
18038,北海道 根室地方,羅臼,ラウス,44.02333333,145.1866667,
18091,北海道 根室地方,糸櫛別,イトクシベツ,43.72166667,144.9883333,
18136,北海道 根室地方,標津,シベツ,43.66166667,145.1316667,
18161,北海道 根室地方,上標津,カミシベツ,43.52,144.7466667,
18171,北海道 根室地方,中標津,ナカシベツ,43.54333333,144.9783333,
18174,北海道 根室地方,根室中標津,ネムロナカシベツ,43.57666667,144.96,
18256,北海道 根室地方,別海,ベツカイ,43.38166667,145.1183333,
18273,北海道 根室地方,根室,ネムロ,43.33,145.585,
18281,北海道 根室地方,納沙布,ノサップ,43.39333333,145.7583333,
18311,北海道 根室地方,厚床,アットコ,43.22166667,145.2266667,
19021,北海道 釧路地方,川湯,カワユ,43.61666667,144.4566667,
19051,北海道 釧路地方,弟子屈,テシカガ,43.51,144.4666667,
19076,北海道 釧路地方,阿寒湖畔,アカンコハン,43.43666667,144.0833333,
19151,北海道 釧路地方,標茶,シベチャ,43.29166667,144.5866667,
19191,北海道 釧路地方,鶴居,ツルイ,43.23166667,144.325,
19261,北海道 釧路地方,中徹別,ナカテシベツ,43.19833333,144.1416667,
19281,北海道 釧路地方,塘路,トウロ,43.14833333,144.4966667,
19301,北海道 釧路地方,茶内原野,チャナイゲンヤ,43.17333333,144.9666667,
19311,北海道 釧路地方,榊町,サカキマチ,43.12,145.11,
19346,北海道 釧路地方,阿寒,アカン,43.11333333,144.1233333,
19347,北海道 釧路地方,鶴丘,ツルオカ,43.04,144.1916667,
19376,北海道 釧路地方,太田,オオタ,43.09,144.7783333,
19406,北海道 釧路地方,二俣,フタマタ,42.97166667,143.875,
19416,北海道 釧路地方,白糠,シラヌカ,42.97,144.0616667,
19432,北海道 釧路地方,釧路,クシロ,42.985,144.3766667,
19451,北海道 釧路地方,知方学,チッポマナイ,42.93833333,144.735,
20047,北海道 十勝地方,三股,ミツマタ,43.51,143.1483333,
20071,北海道 十勝地方,小利別,ショウトシベツ,43.58833333,143.68,
20146,北海道 十勝地方,陸別,リクベツ,43.47166667,143.7533333,
20186,北海道 十勝地方,ぬかびら源泉郷,ヌカビラゲンセンキョウ,43.36666667,143.1916667,
20202,北海道 十勝地方,柏倉,カシワクラ,43.36166667,143.4583333,
20222,北海道 十勝地方,上螺湾,カミラワン,43.31833333,143.8016667,
20266,北海道 十勝地方,上士幌,カミシホロ,43.24166667,143.295,
20276,北海道 十勝地方,足寄,アショロ,43.24333333,143.5533333,
20331,北海道 十勝地方,押帯,オショップ,43.115,143.4433333,
20341,北海道 十勝地方,本別,ホンベツ,43.13166667,143.6,
20356,北海道 十勝地方,新得,シントク,43.07666667,142.84,
20361,北海道 十勝地方,鹿追,シカオイ,43.10333333,142.995,
20371,北海道 十勝地方,駒場,コマバ,43.05,143.1833333,
20421,北海道 十勝地方,芽室,メムロ,42.9,143.0433333,
20432,北海道 十勝地方,帯広,オビヒロ,42.92166667,143.2116667,
20432,北海道 十勝地方,帯広,オビヒロ,42.90833333,143.2233333,
20441,北海道 十勝地方,池田,イケダ,42.92,143.4583333,
20451,北海道 十勝地方,留真,ルシン,42.91666667,143.6616667,
20506,北海道 十勝地方,浦幌,ウラホロ,42.80833333,143.6566667,
20551,北海道 十勝地方,帯広泉,オビヒロイズミ,42.73333333,143.2166667,
20556,北海道 十勝地方,糠内,ヌカナイ,42.78666667,143.3283333,
20601,北海道 十勝地方,上札内,カミサツナイ,42.64166667,143.0966667,
20606,北海道 十勝地方,更別,サラベツ,42.65166667,143.195,
20631,北海道 十勝地方,大津,オオツ,42.68666667,143.6466667,
20696,北海道 十勝地方,大樹,タイキ,42.5,143.2733333,
20751,北海道 十勝地方,広尾,ヒロオ,42.29333333,143.3166667,
21031,北海道 胆振地方,安平,アビラ,42.81333333,141.8283333,
21111,北海道 胆振地方,厚真,アツマ,42.73,141.8883333,
21126,北海道 胆振地方,穂別,ホベツ,42.76166667,142.1433333,
21161,北海道 胆振地方,大滝,オオタキ,42.67,141.0783333,
21171,北海道 胆振地方,森野,モリノ,42.63,141.2466667,
21187,北海道 胆振地方,苫小牧,トマコマイ,42.62333333,141.5466667,
21226,北海道 胆振地方,大岸,オオキシ,42.59,140.6433333,
21237,北海道 胆振地方,洞爺湖温泉,トウヤコオンセン,42.565,140.8066667,
21251,北海道 胆振地方,カルルス,カルルス,42.51666667,141.1066667,
21261,北海道 胆振地方,白老,シラオイ,42.54333333,141.3516667,
21276,北海道 胆振地方,鵡川,ムカワ,42.59,141.9333333,
21297,北海道 胆振地方,伊達,ダテ,42.475,140.8483333,
21312,北海道 胆振地方,登別,ノボリベツ,42.45833333,141.1183333,
21323,北海道 胆振地方,室蘭,ムロラン,42.31166667,140.975,
22036,北海道 日高地方,日高,ヒダカ,42.87666667,142.4416667,
22072,北海道 日高地方,仁世宇,ニセウ,42.77166667,142.3583333,
22106,北海道 日高地方,旭,アサヒ,42.62833333,142.3933333,
22141,北海道 日高地方,日高門別,ヒダカモンベツ,42.49666667,142.0533333,
22156,北海道 日高地方,新和,シンワ,42.54333333,142.3333333,
22206,北海道 日高地方,笹山,ササヤマ,42.43333333,142.4816667,
22241,北海道 日高地方,静内,シズナイ,42.34333333,142.3616667,
22291,北海道 日高地方,三石,ミツイシ,42.245,142.6616667,
22306,北海道 日高地方,中杵臼,ナカキネウス,42.22333333,142.9483333,
22327,北海道 日高地方,浦河,ウラカワ,42.16166667,142.7766667,
22356,北海道 日高地方,目黒,メグロ,42.12833333,143.3116667,
22366,北海道 日高地方,幌満,ホロマン,42.07666667,143.035,
22391,北海道 日高地方,えりも岬,エリモミサキ,41.925,143.2433333,
23031,北海道 渡島地方,長万部,オシャマンベ,42.52333333,140.3816667,
23086,北海道 渡島地方,八雲,ヤクモ,42.25166667,140.2716667,
23166,北海道 渡島地方,森,モリ,42.06666667,140.5883333,
23191,北海道 渡島地方,大沼,オオヌマ,41.97666667,140.715,
23206,北海道 渡島地方,川汲,カックミ,41.905,140.97,
23226,北海道 渡島地方,北斗,ホクト,41.88666667,140.6533333,
23232,北海道 渡島地方,函館,ハコダテ,41.81666667,140.7533333,
23281,北海道 渡島地方,高松,タカマツ,41.77,140.8216667,
23291,北海道 渡島地方,戸井泊,トイトマリ,41.71666667,141.0033333,
23321,北海道 渡島地方,知内,シリウチ,41.59833333,140.375,
23326,北海道 渡島地方,木古内,キコナイ,41.68,140.4366667,
23356,北海道 渡島地方,千軒,センゲン,41.55833333,140.2716667,
23376,北海道 渡島地方,松前,マツマエ,41.42333333,140.0866667,
24141,北海道 渡島地方,熊石,クマイシ,42.12833333,139.985,
24041,北海道 檜山地方,せたな,セタナ,42.45,139.8516667,
24051,北海道 檜山地方,今金,イマカネ,42.42833333,140.0083333,
24101,北海道 檜山地方,奥尻,オクシリ,42.24833333,139.5566667,
24156,北海道 檜山地方,米岡,ヨネオカ,42.07166667,139.4316667,
24166,北海道 檜山地方,潮見,シオミ,42.03833333,140.0883333,
24201,北海道 檜山地方,鶉,ウズラ,41.93,140.3116667,
24217,北海道 檜山地方,江差,エサシ,41.86666667,140.1233333,
24236,北海道 檜山地方,石崎,イシザキ,41.7,140.0283333,
31001,青森県,大間,オオマ,41.52666667,140.9116667,
31036,青森県,湯野川,ユノカワ,41.31333333,140.9566667,
31111,青森県,むつ,ムツ,41.28333333,141.21,
31121,青森県,小田野沢,オダノサワ,41.235,141.3966667,
31136,青森県,今別,イマベツ,41.18,140.4816667,
31156,青森県,脇野沢,ワキノサワ,41.145,140.8216667,
31186,青森県,市浦,シウラ,41.05666667,140.3466667,
31201,青森県,蟹田,カニタ,41.045,140.6333333,
31296,青森県,五所川原,ゴショガワラ,40.80833333,140.4583333,
31312,青森県,青森,アオモリ,40.82166667,140.7683333,
31321,青森県,大和山,ヤマトヤマ,40.84833333,140.985,
31332,青森県,野辺地,ノヘジ,40.885,141.16,
31336,青森県,六ケ所,ロッカショ,40.885,141.2716667,
31366,青森県,鰺ケ沢,アジガサワ,40.77666667,140.205,
31386,青森県,青森大谷,アオモリオオタニ,40.73333333,140.6883333,
31411,青森県,七戸,シチノヘ,40.70833333,141.1283333,
31436,青森県,深浦,フカウラ,40.645,139.9316667,
31451,青森県,岳,ダケ,40.62833333,140.2633333,
31461,青森県,弘前,ヒロサキ,40.61166667,140.455,
31466,青森県,黒石,クロイシ,40.66666667,140.585,
31482,青森県,酸ケ湯,スカユ,40.64833333,140.8483333,
31506,青森県,三沢,ミサワ,40.675,141.375,
31551,青森県,大鰐,オオワニ,40.53,140.555,
31562,青森県,温川,ヌルカワ,40.515,140.7833333,
31586,青森県,十和田,トワダ,40.60666667,141.2333333,
31602,青森県,八戸,ハチノヘ,40.52666667,141.5216667,
31602,青森県,八戸,ハチノヘ,40.52666667,141.5216667,
31646,青森県,碇ケ関,イカリガセキ,40.48166667,140.62,
31662,青森県,休屋,ヤスミヤ,40.42666667,140.8983333,
31671,青森県,戸来,ヘライ,40.46833333,141.1766667,
31721,青森県,三戸,サンノヘ,40.38333333,141.2566667,
32056,秋田県,八森,ハチモリ,40.41333333,139.9483333,
32071,秋田県,藤里,フジサト,40.32,140.2933333,
32091,秋田県,陣場,ジンバ,40.40333333,140.6083333,
32096,秋田県,藤原,フジワラ,40.35333333,140.78,
32111,秋田県,能代,ノシロ,40.19833333,140.0316667,
32126,秋田県,鷹巣,タカノス,40.22666667,140.3716667,
32136,秋田県,大館,オオダテ,40.25166667,140.505,
32146,秋田県,鹿角,カヅノ,40.215,140.7866667,
32181,秋田県,脇神,ワキガミ,40.19166667,140.3716667,
32206,秋田県,湯瀬,ユゼ,40.12,140.84,
32266,秋田県,八幡平,ハチマンタイ,40.01333333,140.8016667,
32276,秋田県,男鹿真山,オガシンザン,39.93833333,139.7816667,
32286,秋田県,男鹿,オガ,39.91166667,139.9,
32287,秋田県,大潟,オオガタ,40,139.95,
32296,秋田県,五城目,ゴジョウメ,39.93833333,140.115,
32311,秋田県,阿仁合,アニアイ,39.99333333,140.4033333,
32312,秋田県,比立内,ヒタチナイ,39.90333333,140.45,
32376,秋田県,桧木内,ヒノキナイ,39.81166667,140.585,
32402,秋田県,秋田,アキタ,39.71666667,140.0983333,
32407,秋田県,岩見三内,イワミサンナイ,39.70666667,140.2866667,
32408,秋田県,仁別,ニベツ,39.8,140.2166667,
32426,秋田県,鎧畑,ヨロイバタ,39.775,140.665,
32431,秋田県,田沢湖高原,タザワココウゲン,39.77833333,140.7616667,
32451,秋田県,雄和,ユウワ,39.615,140.2183333,
32466,秋田県,角館,カクノダテ,39.60333333,140.5566667,
32476,秋田県,田沢湖,タザワコ,39.69833333,140.7316667,
32496,秋田県,大正寺,ダイショウジ,39.52666667,140.2333333,
32551,秋田県,大曲,オオマガリ,39.49,140.495,
32571,秋田県,本荘,ホンジョウ,39.36,140.055,
32581,秋田県,東由利,ヒガシユリ,39.305,140.2883333,
32596,秋田県,横手,ヨコテ,39.32,140.555,
32616,秋田県,にかほ,ニカホ,39.255,139.9133333,
32626,秋田県,矢島,ヤシマ,39.235,140.1366667,
32681,秋田県,笹子,ジネゴ,39.10333333,140.2933333,
32691,秋田県,湯沢,ユザワ,39.18666667,140.4633333,
32701,秋田県,東成瀬,ヒガシナルセ,39.17833333,140.6483333,
32771,秋田県,湯の岱,ユノタイ,38.96,140.5283333,
33006,岩手県,種市,タネイチ,40.40333333,141.7,
33026,岩手県,軽米,カルマイ,40.325,141.4666667,
33071,岩手県,二戸,ニノヘ,40.29833333,141.2983333,
33086,岩手県,大野,オオノ,40.28166667,141.6666667,
33136,岩手県,山形,ヤマガタ,40.14833333,141.5716667,
33146,岩手県,久慈,クジ,40.16833333,141.7483333,
33166,岩手県,荒屋,アラヤ,40.10333333,141.05,
33176,岩手県,奥中山,オクナカヤマ,40.06,141.225,
33186,岩手県,葛巻,クズマキ,40.04,141.4566667,
33201,岩手県,下戸鎖,シモトクサリ,40.085,141.7116667,
33206,岩手県,普代,フダイ,40.00333333,141.8833333,
33226,岩手県,岩手松尾,イワテマツオ,39.95166667,141.065,
33231,岩手県,一方井,イッカタイ,39.97333333,141.1666667,
33296,岩手県,好摩,コウマ,39.86833333,141.1666667,
33326,岩手県,岩泉,イワイズミ,39.84666667,141.795,
33336,岩手県,小本,オモト,39.84666667,141.9633333,
33351,岩手県,葛根田,カッコンダ,39.77666667,140.945,
33361,岩手県,滝沢,タキザワ,39.78,141.0966667,
33371,岩手県,薮川,ヤブカワ,39.78333333,141.3283333,
33421,岩手県,雫石,シズクイシ,39.69666667,140.975,
33431,岩手県,盛岡,モリオカ,39.69833333,141.165,
33441,岩手県,区界,クザカイ,39.65,141.3533333,
33472,岩手県,宮古,ミヤコ,39.64666667,141.965,
33486,岩手県,沢内,サワウチ,39.54833333,140.8433333,
33501,岩手県,紫波,シワ,39.54666667,141.1266667,
33526,岩手県,川井,カワイ,39.59833333,141.6816667,
33566,岩手県,豊沢,トヨサワ,39.48,140.9683333,
33576,岩手県,花巻,ハナマキ,39.42833333,141.135,
33581,岩手県,大迫,オオハサマ,39.47,141.2783333,
33596,岩手県,附馬牛,ツキモウシ,39.45666667,141.5066667,
33611,岩手県,大槌,オオツチ,39.43833333,141.8066667,
33616,岩手県,山田,ヤマダ,39.45,141.9566667,
33631,岩手県,湯田,ユダ,39.31,140.7766667,
33671,岩手県,遠野,トオノ,39.33833333,141.5433333,
33711,岩手県,金ヶ崎,カネガサキ,39.225,141.015,
33716,岩手県,北上,キタカミ,39.28833333,141.11,
33726,岩手県,米里,ヨネサト,39.23333333,141.31,
33751,岩手県,釜石,カマイシ,39.27,141.8783333,
33776,岩手県,若柳,ワカヤナギ,39.14,141.0633333,
33781,岩手県,江刺,エサシ,39.18333333,141.1616667,
33801,岩手県,住田,スミタ,39.14166667,141.5733333,
33831,岩手県,祭畤,マツルベ,39.01166667,140.865,
33841,岩手県,衣川,コロモガワ,39.05,141.045,
33856,岩手県,大東,ダイトウ,39.03833333,141.2966667,
33877,岩手県,大船渡,オオフナト,39.06333333,141.7133333,
33911,岩手県,一関,イチノセキ,38.93333333,141.125,
33921,岩手県,千厩,センマヤ,38.92166667,141.33,
34012,宮城県,駒ノ湯,コマノユ,38.91333333,140.8283333,
34026,宮城県,気仙沼,ケセンヌマ,38.90666667,141.5566667,
34056,宮城県,鴬沢,ウグイスザワ,38.805,140.9483333,
34096,宮城県,川渡,カワタビ,38.74333333,140.76,
34111,宮城県,築館,ツキダテ,38.735,141.005,
34171,宮城県,米山,ヨネヤマ,38.62666667,141.1883333,
34186,宮城県,志津川,シヅガワ,38.68166667,141.4483333,
34206,宮城県,加美,カミ,38.57166667,140.7266667,
34216,宮城県,古川,フルカワ,38.59833333,140.9116667,
34241,宮城県,雄勝,オガツ,38.52,141.465,
34262,宮城県,泉ケ岳,イズミガダケ,38.40666667,140.7216667,
34266,宮城県,大衡,オオヒラ,38.47333333,140.8883333,
34276,宮城県,鹿島台,カシマダイ,38.46,141.0916667,
34292,宮城県,石巻,イシノマキ,38.42666667,141.2983333,
34296,宮城県,女川,オナガワ,38.44666667,141.45,
34311,宮城県,新川,ニッカワ,38.30333333,140.6366667,
34331,宮城県,塩釜,シオガマ,38.33833333,141.0133333,
34392,宮城県,仙台,センダイ,38.26166667,140.8966667,
34436,宮城県,名取,ナトリ,38.13833333,140.9166667,
34461,宮城県,白石,シロイシ,38.015,140.6116667,
34462,宮城県,蔵王,ザオウ,38.12666667,140.68,
34471,宮城県,亘理,ワタリ,38.025,140.8583333,
34506,宮城県,丸森,マルモリ,37.93166667,140.7783333,
34526,宮城県,筆甫,ヒッポ,37.82666667,140.7283333,
35002,山形県,飛島,トビシマ,39.18333333,139.5433333,
35052,山形県,酒田,サカタ,38.90833333,139.8433333,
35056,山形県,酒田大沢,サカタオオサワ,38.965,139.9983333,
35071,山形県,差首鍋,サスナベ,38.91833333,140.2,
35086,山形県,浜中,ハマナカ,38.81166667,139.7866667,
35116,山形県,金山,カネヤマ,38.87833333,140.3316667,
35141,山形県,鶴岡,ツルオカ,38.735,139.8283333,
35146,山形県,狩川,カリカワ,38.8,139.9733333,
35162,山形県,新庄,シンジョウ,38.75666667,140.3116667,
35171,山形県,瀬見,セミ,38.755,140.4133333,
35176,山形県,向町,ムカイマチ,38.75833333,140.5166667,
35201,山形県,櫛引,クシビキ,38.67166667,139.8483333,
35216,山形県,肘折,ヒジオリ,38.60666667,140.1633333,
35231,山形県,尾花沢,オバナザワ,38.60833333,140.4116667,
35246,山形県,鼠ケ関,ネズガセキ,38.56666667,139.5516667,
35256,山形県,荒沢,アラサワ,38.50833333,139.7816667,
35332,山形県,村山,ムラヤマ,38.46,140.3483333,
35334,山形県,東根,ヒガシネ,38.41166667,140.37,
35361,山形県,大井沢,オオイサワ,38.39,139.9933333,
35376,山形県,左沢,アテラザワ,38.37,140.1916667,
35426,山形県,山形,ヤマガタ,38.255,140.345,
35456,山形県,長井,ナガイ,38.105,140.015,
35466,山形県,上山中山,カミノヤマナカヤマ,38.11666667,140.2133333,
35486,山形県,小国,オグニ,38.07833333,139.735,
35511,山形県,高畠,タカハタ,38.00333333,140.2066667,
35537,山形県,中津川,ナカツガワ,37.91,139.8433333,
35541,山形県,高峰,タカミネ,37.99,139.9533333,
35552,山形県,米沢,ヨネザワ,37.91166667,140.1433333,
36056,福島県,茂庭,モニワ,37.89166667,140.4366667,
36066,福島県,梁川,ヤナガワ,37.85166667,140.5883333,
36106,福島県,桧原,ヒバラ,37.72166667,140.0583333,
36127,福島県,福島,フクシマ,37.75833333,140.47,
36127,福島県,福島,フクシマ,37.76833333,140.435,
36151,福島県,相馬,ソウマ,37.78333333,140.925,
36176,福島県,喜多方,キタカタ,37.65833333,139.8633333,
36196,福島県,鷲倉,ワシクラ,37.66833333,140.26,
36221,福島県,飯舘,イイタテ,37.665,140.7266667,
36231,福島県,原町,ハラマチ,37.63833333,140.9833333,
36251,福島県,西会津,ニシアイヅ,37.58833333,139.6566667,
36276,福島県,猪苗代,イナワシロ,37.55166667,140.1083333,
36291,福島県,二本松,ニホンマツ,37.58333333,140.43,
36307,福島県,津島,ツシマ,37.56,140.7533333,
36342,福島県,金山,カネヤマ,37.47333333,139.5283333,
